,fluxes,reduced_costs
AIRC2,0.2971254593669981,-2.0
HEX1,0.0,62.65826054251778
GND,0.3928299364966492,-2.000000000002501
TAUDO,0.0,-2.0
DM_amob_c,1.3270631556786333e-06,-2.0
ME2,0.0,532.4592581075811
CBPS,0.0,970.7009498167326
GLU5K,0.14667697293927015,-2.0
IPPS,0.2989415452955252,-2.0
EX_mg2_e,-0.005756136437756073,2.0
MLTG2,0.0,663.6233461843212
MLTG1,0.0,-2.0
AMALT3,0.0,-2.0
SPODM,0.0,26.02189089824963
AHCYSNS,0.00029726214687202795,-2.0
TMK,0.0,-2.0
NTPP4,0.0,1025.1649303206405
NTPP3,0.0,926.0141094127631
NTPP6,0.0,1485.2256479821403
NTPP7,0.0,1428.841378649976
NTPP8,0.0,1321.1855337157422
P5CR,0.14667697293927015,-2.0
CYANST,0.0,-2.0000000000001705
DHPPDA2,0.0002959350837163352,-2.0
G5SADs,0.14667697293927015,-2.0
GMAND,0.0,-2.0
PPCSCT,0.0,651.7120979667468
CYTD,0.0,2542.8827844578063
DCYTD,0.0,2609.0211466745477
DBTS,1.3270631556786333e-06,-2.0
DCTPD,0.0,2518.799574417011
DHDPS,0.2461363752679167,-2.0
G1PACT,0.06269577172688136,-2.0
GART,0.07386168111878114,-2.000000000001819
CSND,0.0,2972.712427035707
GF6PTA,0.06269577172688136,-2.0
H2SO,0.0,12409.774143933078
GLUCYS,0.0,3006.58970692576
GLUN,0.0,604.0161592745901
GLUPRT,0.2972734269088562,-2.0
GMPR,0.0,15380.34956627699
NADS1,0.0015115249343153891,-2.0000000000202363
NTRIR2x,0.0,1043.782957617798
GPDDA1,0.0,212.62159153233034
GPDDA2,0.0,5634.747222366893
PPND,0.09164631799958858,-2.0
TRPS1,0.0,2980.8772540163936
PRAMPC,0.06286165462134119,-2.0
DXYLK,0.0,-2.0
MDH3,0.0,55.70866079416222
SOTA,0.0,-2.0
SGSAD,0.0,9026.089026422815
PTA2,0.0,34.303692635500724
MDH2,0.0,55.708660794162675
GPDDA5,0.0,-2.000000000000033
PDX5PS,0.00014796754185816762,-1.9999999999997726
PPBNGS,0.001183740334865341,-2.0
PPNCL2,0.0004472202834643335,-2.000000000003638
PRFGS,0.2972734269088562,-2.000000000001819
EX_acac_e,0.0,297.0910371028982
ETHAAL,0.0,-2.0
MAN1PT2,0.0,-2.0000000000002274
AP4AH,0.0,1043.5731283675611
AP5AH,0.0,-2.0
ADNCYC,0.0,-2.0
MI1PP,0.0,-2.0
MCITS,0.0,-2.000000000003638
NTP3,0.0,647.9599035422765
MOAT2,0.012909670378441747,-2.0
EX_adn_e,0.0,16666.096969063237
EX_ins_e,0.0,14194.61321847765
NADH5,44.69634263051978,-2.0
MOHMT,0.0004472202834643335,-2.0
EX_glyc3p_e,0.0,1386.2247161005587
EX_lcts_e,0.0,1852.3152722177424
EX_nac_e,0.0,9707.986312480123
EX_ocdca_e,0.0,25241.9389310421
GMPS,0.16138945861470144,-2.000000000003638
FTHFLi,0.0,397.97944318282316
UDPGD,0.0,-2.0
GLCRD,0.0,-2.0
PPPNDO,0.0,205.62918782525546
CHRPL,0.00014796754185816762,-2.0
TDPAGTA,0.0,-2.0
UACMAMO,0.0,42258.29954035974
PMPK,0.00014796754185816762,-2.000000000005457
LCADi,0.0,36.00430099358327
GLUDC,0.0,-2.0
BSORy,0.0,-2.0
ADSK,0.16421212194683038,-2.0
CYSTL,0.10212480867682705,-2.0
SHSL1,0.10212480867682705,-1.999999999998181
SSALy,0.0,956.0873793097034
EX_dad_2_e,0.0,17348.97451119516
EX_ser__D_e,0.0,3933.3243869766884
EX_gam6p_e,0.0,2588.704696949312
EX_15dap_e,-0.0,-2.0
EX_ocdcea_e,0.0,23016.175244401
EX_cynt_e,0.0,-0.6804220985930325
EX_galctn__D_e,0.0,222.0967812891877
EX_glyb_e,-0.0,-2.0
3HCINNMH,0.0,4721.07216204018
BSORx,0.0,11.415433697833635
NMNt7pp,0.0,-2.0
FACOAL160t2pp,0.0,1776.303973908186
FACOAL180t2pp,0.0,1816.64044556106
SPODMpp,0.0,-2.000000000000017
NO3R1bpp,0.0,62.6474478609277
PHYTSpp,0.0,-2.0
PPTHpp,0.0,-2.0
PYRt2rpp,0.0,-2.0
NO3R2pp,0.0,-2.0
NTP3pp,0.0,296.31331002988526
NO3R2bpp,0.0,-2.0
THD2pp,0.0,162.57218700235958
TMAOR1pp,0.0,-1.9999999999975984
TMAOR2pp,0.0,-1.9999999999955094
XANtpp,0.0,-2.0
ACMUMtex,0.0,-2.0
PSP_L,1.1035724496308146,-2.0
SUCCt2_2pp,0.0,52.43699736727392
SUCptspp,0.0,-2.0
SULabcpp,0.0,460.15630745967917
TSULabcpp,0.0,-2.0
TAURabcpp,0.0,-2.000000000001819
THMDt2pp_copy1,0.0,-2.0
EX_ca2_e,-0.003453681862653644,2.0
EX_so3_e,-0.0,-2.0
Kt2pp,0.12951671927318975,-2.0
XYLt2pp,0.0,-2.0
EX_ascb__L_e,0.0,489.4120779783773
EX_ala_B_e,0.0,1033.8100146580211
EX_agm_e,0.0,4610.073848507694
EX_minohp_e,0.0,37.3634729960107
EX_ppt_e,0.0,142.04702123250033
EX_hxa_e,0.0,2170.7250128896444
EX_lyx__L_e,0.0,592.4646853922033
EX_acmum_e,0.0,2045.3068430059789
EX_dca_e,-0.0,-2.0
EX_all__D_e,0.0,374.5505469548426
EX_octa_e,0.0,9672.283283132596
EX_xylu__L_e,0.0,553.7795738331158
EX_gdp_e,0.0,12.184642805665225
EX_gtp_e,-0.0,-2.0
THMabcpp,0.0,-2.0
THRabcpp,0.0,631.1917107906838
TREptspp,0.0,457.4482536131017
URIt2pp_copy1,0.0,-2.0
VALabcpp,0.0,533.861082512517
XYLabcpp,0.0,480.1052424425044
XYLUt2pp,0.0,-2.0
THRt4pp,0.0,-1.9999999999998472
EX_fruur_e,0.0,82.06945120213891
GTPCI,0.00044390262557461526,-1.9999999999990905
FDMO,0.0,-2.0
FEOXAMabcpp,0.0,-2.0
CBL1abcpp,0.0,31170.815147456568
ACGAptspp,0.0,-2.0
ACMANAptspp,0.0,-2.0
ACNAMt2pp,0.0,-2.0
CHOLD,0.0,-2.0
DRPA,0.0,1056.7990744146337
EX_ch4_e,-0.0,-2.0
FEENTERabcpp,0.0,-2.0
FECRMabcpp,0.0,-2.0
DAPabcpp,0.0,-2.0
DHAtpp,0.0,2.0
DMSOR1pp,0.0,287.36461734605797
ARGabcpp,0.0,459.4661910888892
ASCBptspp,0.0,-2.0
ASPabcpp,0.0,499.49464493229686
ASPt2pp,0.0,33.65158443909911
ASPt2_2pp,0.0,81.30771261748103
ASPt2_3pp,0.0,131.28269935654242
NTD8pp,0.0,-2.0
EX_fad_e,-0.0,-2.0
GALt2pp,0.0,-2.0
ABUTt2pp,0.0,178.5030344958185
CYSabcpp,0.0,-1.999999999996362
SBTptspp,0.0,-2.0
TREHpp,0.0,-2.0
CYTBDpp,0.0,189.69055135260425
CYTBD2pp,0.0,189.69055135260425
EX_fe3dcit_e,0.0,2704.5505529609613
EX_fe3hox_e,-0.0,-2.0
EX_fecrm_e,-0.0,-2.0
EX_feenter_e,0.0,-2.0
EX_feoxam_e,-0.0,-2.0
EX_cbi_e,-0.0,-2.0
EX_arbtn_fe3_e,0.0,103.23420387511321
EX_cpgn_e,-0.0,-2.0
EX_adocbl_e,-0.0,-2.0
ACt4pp,0.003453681862653644,-2.0000000000000027
ADNt2pp_copy1,0.0,-2.000000000001819
ALAabcpp,0.0,621.8753833041781
ALLabcpp,0.0,-2.0
ARBabcpp,0.0,472.65955782767537
GLCDpp,0.0,-2.0
HYD2pp,0.0,89.5849810424966
NACtpp,0.0,-2.0
FE3DCITabcpp,0.0,-2.0
CPGNtonex,0.0,-2.0
EX_ppa_e,-0.0,-2.0
DHFS,0.00044390262557461526,-2.000000000001819
CITt7pp,0.0,-2.0
CRNt7pp,0.0,-2.0000000000000027
