,fluxes,reduced_costs
EX_o2s_e,0.0,70.04360147324797
EX_gal1p_e,0.0,2110.5017556339544
EX_dcmp_e,0.0,12475.420662743214
EX_23ccmp_e,0.0,15386.010783143749
EX_3cmp_e,0.0,17922.404767320597
EX_skm_e,0.0,7306.465115745325
EX_ag_e,-0.0,-2.0
EX_cys__D_e,0.0,36824.00960952107
EX_acser_e,-0.0,-2.0
EX_cu_e,0.0,47.744412624138214
EX_arbtn_e,-0.0,-2.0
EX_dopa_e,0.0,-2.0
EX_hom__L_e,-0.0,-2.0
EX_LalaDgluMdapDala_e,0.0,29369.26270041443
EX_LalaDgluMdap_e,0.0,25002.46035062151
EX_anhgm_e,0.0,66265.55251243144
EX_fald_e,0.0,3647.756584684347
EX_g3pe_e,0.0,11947.362608942827
EX_pacald_e,0.0,1698.0027902030806
CYSDabcpp,0.0,-2.000000000003638
EX_acgal_e,-0.0,-2.0
EX_so2_e,-0.0,-2.0
EX_dms_e,-0.0,-2.0
EX_acgal1p_e,0.0,36.553939426829956
EX_cyan_e,0.0,-2.0
EX_tyrp_e,0.0,14050.332053470882
EX_uacgam_e,0.0,16776.567649893117
EX_udpacgal_e,0.0,10357.307430345625
EX_udpg_e,0.0,13205.44358003774
EX_udpgal_e,0.0,12500.36312540641
EX_udpglcur_e,0.0,10463.835064760044
EX_14glucan_e,0.0,18144.921556955895
EX_pser__L_e,0.0,12181.94407942835
EX_aso3_e,0.0,-2.0
EX_tcynt_e,0.0,-2.0
EX_fe3dhbzs_e,-0.0,-2.0
EX_feoxam_un_e,-0.0,-2.0
EX_g3pc_e,0.0,3473.6316357910973
EX_g3pg_e,0.0,655.6905658264494
EX_g3pi_e,0.0,4852.6107367105005
EX_g3ps_e,0.0,9945.755627891162
EX_peamn_e,0.0,706.0206653338935
EX_34dhpac_e,0.0,32.553939426829956
EX_xmp_e,0.0,40677.007008801374
EX_damp_e,0.0,50800.89089088623
EX_dimp_e,0.0,42522.403699098984
EX_isetac_e,0.0,16643.77379825038
LALDO3,0.0,-2.0
12DGR141tipp,0.0,-2.0
CLPNH141pp,0.0,-2.0
CLPNH160pp,0.0,-2.0
CLPNH161pp,0.0,-2.0
CLPNH181pp,0.0,-2.0
FE3HOXUtex,0.0,-2.0
ACGAM1PPpp,0.0,-2.0
EX_dgmp_e,0.0,47223.526464230206
EX_4hoxpacd_e,0.0,32.553939426829956
EX_manglyc_e,0.0,3394.000039259425
EX_metsox_R__L_e,0.0,65383.32387393952
12PPDStpp,0.0,2.0
EX_cl_e,-0.0034536608447383018,2.0
AACTOOR,0.0,-2.0
EX_3hpppn_e,-0.0,-2.0
EX_man6p_e,0.0,4122.1851778561795
EX_tsul_e,-0.0,-2.0
EX_n2o_e,-0.0,-2.0
EX_maltttr_e,0.0,10917.199416119684
OXAMTC,0.0,-2.0
UDCPPtppi,0.0,-2.0
EX_lipoate_e,-0.0,-2.0
EX_pydx_e,0.0,15756.025925963626
EX_g1p_e,0.0,2856.1016174832052
DHORDfum,0.0,64.32435170093186
DM_oxam_c,-0.0,-2.0
THIORDXi,0.0,1983.8417729688517
PDX5PO2,0.00014796664137879754,-2.0
EX_alaala_e,0.0,5075.707943633589
EX_dtmp_e,0.0,14110.77597624325
DM_5drib_c,0.000149293696458428,-2.0
MINOHPtexi,0.0,-2.0
12PPDRtpp,0.0,-2.0
PPALtpp,0.0,2.0
EX_progly_e,0.0,11846.547513092128
12DGR140tipp,0.0,-2.0
12DGR160tipp,0.0,-2.0
12DGR180tipp,0.0,1087.0830723577224
CLPNH120pp,0.0,-2.0
CLPNH140pp,0.0,-2.0
EX_12ppd__R_e,-0.0,-2.0
12DGR120tipp,0.0,-2.0
EX_urate_e,0.0,2007.344622708778
CLPNH180pp,0.0,-1.9999999999995453
12DGR161tipp,0.0,-2.0
12DGR181tipp,0.0,-2.0
EX_cpgn_un_e,-0.0,-2.0
OMMBLHX3,0.0,1501.6205552234896
EX_tartr__D_e,0.0,412.2589317446385
EX_tungs_e,0.0,2.0
EX_crn__D_e,-0.0,-2.0
OPHHX3,0.0,1497.2119364170794
EX_psclys_e,0.0,15725.6903107085
DM_aacald_c,-0.0,-2.0
23DAPPAt2pp,0.0,-2.0
EX_galctn__L_e,0.0,2299.223926873195
EX_5dglcn_e,0.0,2126.901618852951
THYMt3pp,0.0,8022.293637779442
MG2t3_2pp,0.005756101407897169,-2.000000000000007
ETHAt2pp,0.0,-2.0
FE3abcpp,0.0,1048.9374178614398
EX_ppal_e,-0.0,-2.0
MTHTHFSs,0.0,-2.0
SELGTHR,0.0,-2.0
SELGTHR3,0.0,-2.0
EX_slnt_e,0.0,2.0
EX_LalaDglu_e,0.0,4768.960913083209
CBMD,0.0,-2.0
EX_LalaLglu_e,0.0,6683.9051061202945
EX_ttrcyc_e,-0.0,-2.0
EX_mincyc_e,0.0,32.553939426829956
DM_4crsol_c,0.00014796664137879754,-2.0
FESD1s,0.00259041151543868,-2.0
EX_doxrbcn_e,0.0,32.553939426829956
EX_fusa_e,0.0,-2.0
EX_cm_e,0.0,32.553939426829956
EX_novbcn_e,0.0,2.0
EX_rfamp_e,-0.0,-2.0
EX_quin_e,0.0,7239.883668375287
DHPTDCs2,0.0,3210.005843656333
EX_3hpp_e,-0.0,-2.0
DM_mththf_c,-0.0,-2.0
FESD2s,0.0,-1.9999999999813056
EX_5mtr_e,-0.0,-2.0
CDGS,0.0,-2.0
5MTRtpp,0.0,-1.999999999999993
SELGTHR2,0.0,-2.0
3HPPtpp,0.0,-1.999999999999993
CH4tex,0.0,-2.0
BTNt2ipp,0.0,-2.0
EX_arbt_e,0.0,-2.0
PYDXtpp,0.0,-2.0
PYDXNtpp,0.0,-2.0
PYDAMtpp,0.0,-2.0
ThDPAT,0.0,-2.0
MALt3pp,0.0,508.6959924695252
CITt3pp,0.0,531.7653105547006
QUIN2tpp,0.0,2.0
NADPHHR,0.0,1788.4693684860686
NADPHHS,0.0,1599.8615459928697
NADHHS,0.0,186.6078224931989
NADHHR,0.0,-2.0
DXYLONtpp,0.0,-2.0
FE3DCITexs,0.0,1284.7444386689867
EX_dxylnt_e,0.0,2636.987639797091
EX_mththf_e,0.0,265.0950745400605
EX_dhps_e,-0.0,-2.0
MOX,0.00259041151543868,-2.0
EX_cs1_e,0.0,134.902187936118
EX_mepn_e,0.0,134.902187936118
CH4t2pp,0.0,-2.0
DHGLYH,0.0,32824.18035035972
EX_sq_e,0.0,909.6840552074898
EX_4abzglu_e,0.0,72351.18092410703
EX_metglcur_e,-0.0,-2.0
VALt3pp,0.0,446.8860008994998
EX_2dglc_e,0.0,134.902187936118
URAtpp,0.0,301.41265781342554
BIOMASS_Ec_iML1515_core_75p37M,0.6635275398152356,-1.9999999998690328
BIOMASS_Ec_iML1515_WT_75p37M,0.0,247274.74900394137
H2Otex_TG_forward,0.0,2.0
H2Otex_TG_reverse,45.02650675538222,-2.0
O2tpp_TG_forward,26.088597710229564,-2.0
O2tpp_TG_reverse,0.0,2.0
CO2tpp_TG_forward,0.0,2.0
CO2tpp_TG_reverse,27.504579082509935,-2.0
ACALDtpp_TG_forward,0.0,2.0
ACALDtpp_TG_reverse,0.0,-2.0
NOtpp_TG_forward,0.0,2.0
NOtpp_TG_reverse,0.0,-2.0
N2Otpp_TG_forward,0.0,-2.0
N2Otpp_TG_reverse,0.0,2.0
FALDtpp_TG_forward,0.0,-2.0
FALDtpp_TG_reverse,0.0,2.0
NH4tpp_TG_forward,7.166041030163489,-2.0
NH4tpp_TG_reverse,0.0,2.0
GLYCtpp_TG_forward,0.0,2.0
GLYCtpp_TG_reverse,0.0,-2.0
H2Otpp_TG_forward,0.0,2.0
H2Otpp_TG_reverse,45.02650675538222,-2.0
FALGTHLs_TG_forward,0.0,-2.0
FALGTHLs_TG_reverse,0.0,2.0
SO2tpp_TG_forward,0.0,2.0
SO2tpp_TG_reverse,0.0,-2.0
H2tpp_TG_forward,0.0,2.0
H2tpp_TG_reverse,0.0,-2.0
ACONIs_TG_forward,0.0,2.0
ACONIs_TG_reverse,0.0,-2.0
RFAMPtex_TG_forward,0.0,-2.0
RFAMPtex_TG_reverse,0.0,2.0
ETOHtrpp_TG_forward,0.0,-2.0
ETOHtrpp_TG_reverse,0.0,2.0
NOVBCNtex_TG_forward,0.0,2.0
NOVBCNtex_TG_reverse,0.0,-2.0
MEOHtrpp_TG_forward,0.0,2.0
MEOHtrpp_TG_reverse,1.3270550796304711e-06,-2.0
DMSOtpp_TG_forward,0.0,-2.0
DMSOtpp_TG_reverse,0.0,2.0
ER_pool_TG_,0.114,-1322363.7599432955
_TG_ER_b2551,3.169018543676148e-06,-2.0
_TG_ER_b0870,3.8208079509623483e-10,-2.0
_TG_ER_b3368,1.8457890856515165e-09,-2.0
_TG_ER_b2436,5.379109455212668e-08,-2.0
_TG_ER_b3500,1.4054060887303863e-07,-2.0
_TG_ER_b0945,1.3729776369075014e-06,-2.0
_TG_ER_b4467,7.641615901923554e-10,-2.0
_TG_ER_b4468,7.641615901923554e-10,-2.0
_TG_ER_b2979,7.641615901923554e-10,-2.0
_TG_ER_b3916,0.0,-2.0
_TG_ER_b1260,4.50515892806087e-07,-2.0
_TG_ER_b1261,4.50515892806087e-07,-2.0
_TG_ER_b3426,0.0,-2.0
_TG_ER_b2242,0.0,-2.0
_TG_ER_b2243,0.0,-2.0
_TG_ER_b2241,0.0,-2.0
_TG_ER_b4054,1.986481752981556e-06,-2.0
_TG_ER_b3770,7.883780545812828e-06,-2.0
_TG_ER_b3281,7.15316640024736e-07,-2.0
_TG_ER_b1692,0.0,-2.0
_TG_ER_b0243,3.7874829668160623e-07,-2.0
_TG_ER_b1613,0.0,-2.0
_TG_ER_b0414,1.5283231803849393e-09,-2.0
_TG_ER_b3041,1.5283231803849393e-09,-2.0
_TG_ER_b0025,8.991746073933421e-07,-2.0
_TG_ER_b0844,0.0,-2.0
_TG_ER_b0446,0.0,-2.0
_TG_ER_b3812,5.3087916682978546e-08,-2.0
_TG_ER_b1662,1.4006700250454382e-07,-2.0
_TG_ER_b0421,9.195057831992587e-08,-2.0
_TG_ER_b3804,2.8733908564168647e-10,-2.0
_TG_ER_b3997,1.2337450082829423e-10,-2.0
_TG_ER_b4382,0.0,-2.0
_TG_ER_b0126,0.0,-2.0
_TG_ER_b0339,1.5625150342207713e-10,-2.0
_TG_ER_b4006,1.5552500834569034e-05,-2.0
_TG_ER_b2508,5.485433112484389e-06,-2.0
_TG_ER_b3846,0.0,-2.0
_TG_ER_b2341,0.0,-2.0
_TG_ER_b2400,6.117875437588808e-07,-2.0
_TG_ER_b3993,4.114298781525899e-11,-2.0
_TG_ER_b2066,0.0,-2.0
_TG_ER_b0238,0.0,-2.0
_TG_ER_b0125,0.0,-2.0
_TG_ER_b0474,2.136066885803212e-06,-2.0
_TG_ER_b2518,2.4907240327098073e-06,-2.0
_TG_ER_b1062,9.974529049608236e-07,-2.0
_TG_ER_b1281,9.211787478260167e-07,-2.0
_TG_ER_b0720,4.5029457388982156e-05,-2.0
_TG_ER_b1136,1.2662808495299755e-05,-2.0
_TG_ER_b1241,0.0,-2.0
_TG_ER_b0351,0.0,-2.0
_TG_ER_b4069,0.0,-2.0
_TG_ER_b2502,0.0,-2.0
_TG_ER_b4226,5.633202983529336e-06,-2.0
_TG_ER_b2744,0.0,-2.0
_TG_ER_b3403,0.0,-2.0
_TG_ER_b1479,0.0,-2.0
_TG_ER_b1190,1.8145739127562486e-07,-2.0
_TG_ER_b4053,0.0,-2.0
_TG_ER_b2379,0.0,-2.0
_TG_ER_b2290,3.7644174155203667e-06,-2.0
_TG_ER_b3564,0.0,-2.0
_TG_ER_b0063,0.0,-2.0
_TG_ER_b3752,0.0,-2.0
_TG_ER_b3926,0.0,-2.0
_TG_ER_b4383,2.1138252009425117e-06,-2.0
_TG_ER_b0928,0.0,-2.0
_TG_ER_b2930,0.0,-2.0
_TG_ER_b4232,0.0,-2.0
_TG_ER_b3697,0.0,-2.0
_TG_ER_b3925,0.0,-2.0
_TG_ER_b3430,0.0,-2.0
_TG_ER_b1854,1.129605351301396e-07,-2.0
_TG_ER_b1676,1.5304255874577208e-07,-2.0
_TG_ER_b2708,6.075981810592961e-08,-2.0
_TG_ER_b3197,0.0,-2.0
_TG_ER_b0071,6.228839794021101e-05,-2.0
_TG_ER_b0072,6.228839794021101e-05,-2.0
_TG_ER_b0077,0.0,-2.0
_TG_ER_b0078,0.0,-2.0
_TG_ER_b3671,5.593994790007405e-06,-2.0
_TG_ER_b3670,5.593994790007405e-06,-2.0
_TG_ER_b0908,3.7946571939232124e-06,-2.0
_TG_ER_b1263,8.95712100137664e-06,-2.0
_TG_ER_b1264,1.2533273822729923e-06,-2.0
_TG_ER_b2599,8.896392648952353e-08,-2.0
_TG_ER_b2600,6.329402003986244e-07,-2.0
_TG_ER_b2329,7.05323401553104e-06,-2.0
_TG_ER_b1262,2.8881207767003903e-06,-2.0
_TG_ER_b2779,5.258699364606066e-05,-2.0
_TG_ER_b2925,0.0,-2.0
_TG_ER_b2097,0.00011477620506219673,-2.0
_TG_ER_b0963,0.0,-2.0
_TG_ER_b1702,0.0,-2.0
_TG_ER_b4025,9.735181647578636e-07,-2.0
_TG_ER_b2926,4.217719355238534e-06,-2.0
_TG_ER_b1850,1.9409543174490917e-05,-2.0
_TG_ER_b0767,2.939830979738585e-05,-2.0
_TG_ER_b3386,5.407055470671214e-08,-2.0
_TG_ER_b2464,0.0,-2.0
_TG_ER_b0008,0.0,-2.0
