,fluxes,reduced_costs
EX_ttdca_e,0.0,1716.9328743758829
EX_ttdcea_e,0.0,1514.3866534694753
EX_ttrcyc_e,-0.0,-2.0
EX_tungs_e,0.0,2.0
EX_tym_e,-0.0,-2.0
EX_tyr__L_e,0.0,863.0361692224544
EX_tyrp_e,0.0,862.216271850073
EX_uacgam_e,0.0,805.1034398754998
EX_udpacgal_e,0.0,572.0810857081294
EX_udpg_e,0.0,601.6675740097753
EX_udpgal_e,0.0,565.5163222954584
EX_udpglcur_e,0.0,559.790344837347
EX_ump_e,0.0,576.9973820564423
EX_ura_e,0.0,454.12959829437
EX_urea_e,-0.0,-2.0
EX_uri_e,0.0,594.2248903856957
EX_val__L_e,0.0,560.9497449293751
EX_xan_e,0.0,2805.9138991350524
EX_xmp_e,0.0,2914.347494906727
EX_xtsn_e,0.0,2945.642056812705
EX_xyl__D_e,-0.0,-2.0
EX_xylu__L_e,-0.0,-2.0
EX_zn2_e,-0.00017094073165027318,2.0
12DGR120tipp,0.0,-2.0
12DGR140tipp,0.0,-2.0
12DGR141tipp,0.0,-2.0
12DGR160tipp,0.0,-2.0
12DGR161tipp,0.0,-2.0
12DGR180tipp,0.0,-2.0
12DGR181tipp,0.0,-2.0
12PPDRtpp,0.0,-2.0
12PPDStpp,0.0,2.0000000000000004
14GLUCANabcpp,0.0,-2.000000000000057
14GLUCANtexi,0.0,-2.0000000000000053
23DAPPAt2pp,0.0,-2.0
23PDE2pp,0.0,-2.0
23PDE4pp,0.0,-2.0
23PDE7pp,0.0,-2.0
23PDE9pp,0.0,-2.0
2AGPA120tipp,0.0,-2.0
2AGPA140tipp,0.0,-2.0
2AGPA141tipp,0.0,-2.0
2AGPA160tipp,0.0,-2.0
2AGPA161tipp,0.0,-2.0
2AGPA180tipp,0.0,-2.0
2AGPA181tipp,0.0,-2.0
2AGPE120tipp,0.0,-2.0
2AGPE140tipp,0.0,-2.0
2AGPE141tipp,0.0,-2.0
2AGPE160tipp,0.0,-2.0
2AGPE161tipp,0.0,-2.0
2AGPE180tipp,0.0,-2.0
2AGPE181tipp,0.0,-2.0
2AGPEAT120,0.0,-2.0
2AGPEAT140,0.0,-1.9999999999995453
2AGPEAT141,0.0,-2.0
2AGPEAT160,0.0,359.5180739461815
2AGPEAT161,0.0,-2.0000000000001137
2AGPEAT180,0.0,4380.778607068623
2AGPEAT181,0.0,-1.9999999999997726
2AGPG120tipp,0.0,-2.0
2AGPG140tipp,0.0,-2.0
2AGPG141tipp,0.0,-2.0
2AGPG160tipp,0.0,-2.0
2AGPG161tipp,0.0,-2.0
2AGPG180tipp,0.0,-2.0
2AGPG181tipp,0.0,-2.0
2AGPGAT120,0.0,705.8253359041917
2AGPGAT140,0.0,778.6484304573339
2AGPGAT141,0.0,390.7712325709357
2AGPGAT160,0.0,-2.0000000000002274
2AGPGAT161,0.0,85.2398452455349
2AGPGAT180,0.0,5161.427037525955
2AGPGAT181,0.0,446.7579191917181
2DGULRGx,0.0,19.43643093687573
2DGULRGy,0.0,22.731917909974108
2DGULRx,0.0,0.42570140934280065
2DGULRy,0.0,3.721188382441178
2MAHMP,0.0,2866.8404783812853
3AMACHYD,0.0,-2.0
3HAD100,0.10299154017305552,-2.0000000000000027
3HAD120,0.1029915401730555,-2.0
3HAD121,0.0,-2.0
3HAD140,0.06397895512921134,-2.0
3HAD141,0.0,-2.0
3HAD160,0.06397895512921134,-2.0
3HAD161,0.0,-2.0
3HAD180,0.0,-2.0
3HAD181,0.0,-2.0
3HAD40,0.10299154017305552,-2.0
3HAD60,0.10299154017305552,-2.0
3HAD80,0.10299154017305552,-2.0
3HCINNMH,0.0,26.367187958349035
3HPPPNH,0.0,-2.0
3HPPtpp,0.0,-2.0000000000000004
3KGK,0.0,-1.9999999999999858
3NTD2pp,0.0,-2.0
3NTD4pp,0.0,-2.0
3NTD7pp,0.0,-2.0
3NTD9pp,0.0,-2.0
3OAR121,0.0,-1.999999999999826
3OAR141,0.0,-1.9999999999998268
3OAR161,0.0,-1.9999999999998295
3OAR181,0.0,-2.0
3OAS100,0.10299154017305552,-2.0000000000000164
3OAS120,0.1029915401730555,-2.0000000000000284
3OAS121,0.0,3949.3205013135057
3OAS140,0.1029915401730555,-2.000000000000057
3OAS141,0.0,3930.514973146581
3OAS160,0.06397895512921134,-2.0
3OAS161,0.0,3567.6545954409175
3OAS180,0.0,-1.9999999999995453
3OAS181,0.0,-2.000000000000483
3OAS60,0.10299154017305552,-2.0
3OAS80,0.10299154017305552,-2.0000000000000284
3OXCOAT,0.0,-2.0
3PEPTabcpp,0.0,3707.448553687259
42A12BOOXpp,0.0,97.3575024473829
4HTHRS,0.0,-2.0
4PCP,0.0,3699.317068914898
4PCPpp,0.0,-2.000000000000213
4PEPTabcpp,0.0,-1.9999999999995453
5DOAN,0.00011279080534108934,-2.0
5MTRtpp,0.0,-2.0000000000000004
AACPS1,0.0,38062.873406448794
AACPS2,0.0,38062.8734064488
AACPS3,0.0,38062.8734064488
AACPS4,0.07540842340377506,-1.9999999999954525
AACPS5,0.0,177.0568336949409
AACPS6,0.0,38062.8734064488
AACPS7,0.0,165.38377971235911
AACPS8,0.0,38051.200352466214
AACPS9,0.0,165.383779712359
AACTOOR,0.0,554.2901216595694
AADDGT,0.0,-2.0000000000004547
AAMYL,0.0,-2.0
AAMYLpp,0.0,3.3958111863371414
AB6PGH,0.0,-2.0
ABTA,0.0,-2.0
ABUTD,0.0,1016.6929407832483
ABUTt2pp,0.0,47.372913885870574
ACACCT,0.0,-2.000000000000453
ACANTHAT,0.0,-1.9999999999997726
ACBIPGT,0.0,-2.0
ACCOAC,0.6819312039223535,-2.000000000000405
ACCOAL,0.0,8.389386629563973
ACGAL1PPpp,0.0,-2.0000000000000004
ACGAM1PPpp,0.0,-2.0
ACGAMK,0.0,-1.9999999999999432
ACGAMT,0.0,-2.0
ACGAptspp,0.0,-2.0
ACGK,0.14827830174867332,-1.9999999999999432
ACGS,0.14827830174867332,-2.000000000000398
ACHBS,0.14563999948862819,-2.0
ACLS,0.4382644648655518,-2.000000000000007
ACM6PH,0.0,-2.0
ACMAMUT,0.0,-1.9999999999998295
ACMANAptspp,0.0,-2.0
ACMUMptspp,0.0,-2.0
ACMUMtex,0.0,-2.0
ACNAMt2pp,0.0,-2.0
ACNML,0.0,-2.0
ACODA,0.14827830174867332,-2.0
ACOLIPAabctex,0.0,10101.532995325662
ACONMT,0.0,-1.9999999999995453
ACPPAT120,0.0,-2.0
ACPPAT140,0.0,-2.0
ACPPAT141,0.0,-2.0
ACPPAT160,0.03198947756460567,-2.0
ACPPAT161,0.03770421170188753,-2.0
ACPPAT180,0.0,-1.9999999999995453
ACPPAT181,0.0,-2.0
ACPS1,0.0,-2.0000000000002274
ACS,0.0,61.16420589074082
ACSERtpp,0.0,987.6691304111748
ACt2rpp,-13.190822089315056,2.0000000000000004
ACt4pp,0.0,0.13141823752633996
ADA,0.0,354.68332825682415
ADCL,0.00033536466121419917,-2.0
ADCS,0.00033536466121419917,-1.9999999999998863
ADD,0.0,285.8595353885106
ADMDC,0.0,-2.0
ADNCYC,0.0,396345.5145707361
ADNK1,0.0,161.48423996035635
ADNUC,0.0,351.95416704257434
ADNt2pp_copy1,0.0,-2.0
ADOCBIK,0.0,-2.0
ADOCBLS,0.0,12289.328370753918
ADOCBLabcpp,0.0,-2.000000000000014
ADOCBLtonex,0.0,-2.0
ADPRDP,0.0,326.31674436406246
ADPT,0.0003373698310869175,-2.0
ADSK,0.1242563666733636,-2.0
ADSS,0.1499049958079412,-2.0
AGDC,0.0,-2.0
AGM3PA,0.0,-2.0000000000000284
AGM3PApp,0.0,144.77265792241693
AGM3PH,0.0,-2.000000000000199
AGM3Pt2pp,0.0,3707.7310948831855
AGM4PA,0.0,-2.0
AGM4PApp,0.0,144.7726579224171
AGM4PCP,0.0,3699.3170689148983
AGM4PCPpp,0.0,-2.0
AGM4PH,0.0,-2.0
AGM4Pt2pp,0.0,-2.0
AGMH,0.0,-2.0
AGMHE,0.0,-2.0
AGMT,0.0,-1.9999999999999671
AGMt2pp,0.0,-2.0
AGPAT120,0.0,-2.0
AGPAT140,0.0,-2.0
AGPAT141,0.0,-2.0
AGPAT160,0.03198947756460567,-2.0
AGPAT161,0.03770421170188753,-2.0
AGPAT180,0.0,-2.0
AGPAT181,0.0,-2.0
AGt3,0.0,-2.0
AHCYSNS,0.00022457902574582816,-1.9999999999997726
AIRC2,0.22458654513285145,-2.0
AKGDH,0.0,303.3064937966966
ALAALAD,0.0,133.34731711660646
ALAALAabcpp,0.0,-1.9999999999998863
ALATA_D2,0.0,641.1918662770763
